"cliente","genero","nivel_educativo","ocupacion","propietario_casa","estado_civil","ingreso_anual","numero_hijos","unidades_compradas"
"2533","M","Secundaria Completa","Empleado","No","Soltero",80000,2,"1"
"2534","F","Secundaria Completa","Independiente","Si","Soltero",70000,2,"1"
"2535","M","Secundaria Completa","Independiente","Si","Casado",70000,2,"1"
"2536","M","Universitaria Incompleta","Comerciante","Si","Soltero",10000,0,"1"
"2537","M","Secundaria Completa","Comerciante","No","Soltero",10000,1,"1"
"2538","F","Universitaria Completa","Deportista","No","Soltero",20000,0,"1"
"2539","M","Universitaria Incompleta","Comerciante","No","Soltero",10000,0,"1"
"254","M","Universitaria Incompleta","Deportista","Si","Soltero",40000,2,"1"
"2540","M","Secundaria Completa","Comerciante","No","Soltero",10000,0,"1"
"2541","M","Secundaria Completa","Empresario","No","Casado",130000,4,"1"
"2542","F","Universitaria Completa","Independiente","No","Soltero",90000,0,"1"
"2543","M","Secundaria Completa","Empresario","Si","Casado",100000,0,"1"
"2544","F","Universitaria Completa","Independiente","Si","Casado",60000,2,"1"
"2545","F","Universitaria Completa","Independiente","No","Soltero",90000,2,"1"
"2546","F","Universitaria Completa","Independiente","No","Soltero",60000,1,"1"
"2547","M","Universitaria Postgrado","Empleado","Si","Casado",70000,1,"1"
"2548","F","Universitaria Completa","Empleado","Si","Casado",70000,2,"1"
"2549","M","Universitaria Completa","Independiente","Si","Casado",70000,1,"1"
"255","M","Universitaria Postgrado","Independiente","Si","Soltero",60000,3,"1"
"2550","M","Secundaria Completa","Empleado","Si","Casado",40000,4,"1"
"2551","F","Secundaria Incompleta","Empleado","Si","Soltero",40000,2,"1"
"2552","M","Universitaria Postgrado","Independiente","Si","Casado",80000,2,"1"
"2553","F","Universitaria Completa","Empleado","Si","Soltero",80000,3,"1"
"2554","F","Universitaria Completa","Empleado","Si","Soltero",50000,5,"1"
"2555","F","Universitaria Postgrado","Independiente","Si","Casado",70000,5,"1"
"2556","M","Secundaria Incompleta","Empleado","Si","Soltero",70000,5,"1"
"2557","F","Secundaria Completa","Empleado","Si","Casado",40000,0,"1"
"2558","M","Universitaria Completa","Empleado","Si","Soltero",60000,3,"1"
"2559","M","Secundaria Completa","Independiente","Si","Casado",70000,5,"1"
"256","M","Universitaria Incompleta","Empleado","Si","Casado",60000,1,"1"
"2560","F","Universitaria Completa","Empresario","Si","Casado",70000,4,"1"
"2561","F","Universitaria Postgrado","Empresario","Si","Casado",130000,1,"1"
"2562","M","Universitaria Completa","Empresario","Si","Soltero",60000,4,"1"
"2563","M","Universitaria Incompleta","Independiente","Si","Casado",70000,5,"1"
"2564","M","Universitaria Incompleta","Independiente","Si","Casado",120000,4,"1"
"2565","F","Universitaria Completa","Empresario","Si","Casado",70000,4,"1"
"2566","F","Universitaria Incompleta","Independiente","No","Soltero",90000,0,"1"
"2567","F","Universitaria Completa","Empresario","Si","Soltero",110000,3,"1"
"2568","M","Universitaria Incompleta","Independiente","Si","Soltero",80000,5,"1"
"2569","F","Universitaria Incompleta","Independiente","No","Soltero",90000,5,"1"
"257","M","Universitaria Incompleta","Empleado","Si","Casado",60000,1,"1"
"2570","F","Universitaria Incompleta","Independiente","Si","Soltero",100000,3,"1"
"2571","F","Universitaria Incompleta","Deportista","Si","Casado",40000,1,"1"
"2572","F","Universitaria Incompleta","Deportista","Si","Soltero",30000,2,"1"
"2573","M","Secundaria Incompleta","Comerciante","Si","Casado",10000,0,"1"
"2574","M","Universitaria Completa","Deportista","Si","Casado",30000,0,"1"
"2575","M","Secundaria Completa","Empresario","Si","Casado",90000,4,"1"
"2576","F","Universitaria Incompleta","Independiente","Si","Soltero",110000,2,"1"
"2577","M","Secundaria Incompleta","Comerciante","No","Soltero",20000,0,"1"
"2578","M","Universitaria Completa","Deportista","Si","Casado",40000,0,"1"
"2579","M","Secundaria Incompleta","Comerciante","Si","Soltero",10000,4,"1"
"258","M","Secundaria Completa","Independiente","Si","Soltero",120000,5,"1"
"2580","F","Universitaria Completa","Deportista","Si","Casado",30000,1,"1"
"2581","M","Universitaria Incompleta","Deportista","Si","Soltero",30000,2,"1"
"2582","F","Universitaria Completa","Deportista","Si","Soltero",30000,0,"1"
"2583","M","Universitaria Completa","Deportista","Si","Casado",30000,0,"1"
"2584","F","Universitaria Completa","Empresario","No","Casado",110000,3,"1"
"2585","F","Universitaria Incompleta","Empresario","Si","Casado",100000,3,"1"
"2586","F","Universitaria Incompleta","Comerciante","Si","Casado",20000,1,"1"
"2587","M","Universitaria Postgrado","Deportista","Si","Soltero",40000,0,"1"
"2588","M","Secundaria Completa","Comerciante","Si","Soltero",20000,2,"1"
"2589","F","Universitaria Completa","Empleado","Si","Casado",40000,1,"1"
"259","F","Secundaria Completa","Independiente","Si","Soltero",70000,2,"1"
"2590","F","Universitaria Completa","Empleado","Si","Casado",40000,1,"1"
"2591","M","Universitaria Completa","Empleado","Si","Casado",40000,1,"1"
"2592","F","Universitaria Incompleta","Deportista","No","Soltero",30000,0,"1"
"2593","M","Secundaria Completa","Comerciante","Si","Soltero",20000,4,"1"
"2594","M","Secundaria Incompleta","Comerciante","No","Soltero",20000,0,"1"
"2595","F","Universitaria Completa","Deportista","Si","Casado",30000,1,"1"
"2596","F","Universitaria Postgrado","Deportista","Si","Casado",30000,4,"1"
"2597","M","Universitaria Incompleta","Comerciante","Si","Casado",20000,2,"1"
"2598","F","Universitaria Postgrado","Deportista","Si","Casado",40000,3,"1"
"2599","F","Universitaria Postgrado","Empresario","No","Soltero",170000,3,"1"
"26","M","Universitaria Incompleta","Empleado","Si","Casado",60000,0,"1"
"260","F","Universitaria Incompleta","Independiente","Si","Soltero",60000,2,"1"
"2600","F","Universitaria Postgrado","Deportista","Si","Casado",30000,1,"1"
"2601","M","Secundaria Completa","Independiente","No","Soltero",160000,2,"1"
"2602","M","Universitaria Completa","Empleado","Si","Casado",40000,1,"1"
"2603","M","Universitaria Completa","Deportista","No","Casado",20000,0,"1"
"2604","F","Universitaria Completa","Independiente","Si","Soltero",70000,0,"1"
"2605","F","Universitaria Completa","Independiente","Si","Soltero",90000,1,"1"
"2606","F","Universitaria Incompleta","Deportista","No","Casado",30000,3,"1"
"2607","F","Secundaria Completa","Empleado","No","Casado",30000,3,"1"
"2608","M","Secundaria Completa","Independiente","No","Soltero",70000,2,"1"
"2609","M","Universitaria Completa","Independiente","Si","Casado",90000,0,"1"
"261","F","Universitaria Incompleta","Independiente","Si","Casado",100000,4,"1"
"2610","M","Secundaria Incompleta","Independiente","Si","Casado",120000,0,"1"
"2611","M","Secundaria Completa","Empresario","Si","Soltero",100000,0,"1"
"2612","M","Secundaria Completa","Empresario","Si","Casado",100000,0,"1"
"2613","F","Universitaria Incompleta","Empresario","Si","Casado",110000,0,"1"
"2614","F","Secundaria Completa","Empresario","Si","Soltero",100000,0,"1"
"2615","F","Universitaria Completa","Independiente","Si","Casado",90000,2,"1"
"2616","M","Universitaria Postgrado","Empresario","Si","Casado",130000,1,"1"
"2617","F","Universitaria Completa","Empresario","Si","Casado",100000,4,"1"
"2618","F","Universitaria Incompleta","Empleado","Si","Casado",60000,1,"1"
"2619","F","Universitaria Incompleta","Deportista","No","Casado",30000,3,"1"
"262","F","Secundaria Completa","Independiente","No","Soltero",90000,4,"1"
"2620","M","Secundaria Completa","Empleado","No","Casado",80000,2,"1"
"2621","M","Secundaria Completa","Empleado","No","Soltero",80000,2,"1"
"2622","M","Universitaria Completa","Deportista","No","Soltero",20000,0,"1"
"2623","M","Universitaria Postgrado","Empresario","Si","Casado",90000,1,"1"
"2624","M","Universitaria Completa","Independiente","Si","Casado",90000,2,"1"
"2625","M","Universitaria Completa","Independiente","No","Soltero",60000,3,"1"
"2626","F","Universitaria Incompleta","Empleado","No","Soltero",60000,1,"1"
"2627","F","Universitaria Completa","Independiente","No","Soltero",70000,0,"1"
"2628","F","Secundaria Completa","Empleado","Si","Casado",30000,3,"1"
"2629","M","Secundaria Incompleta","Deportista","No","Soltero",40000,3,"1"
"263","F","Universitaria Postgrado","Empresario","No","Casado",70000,4,"1"
"2630","F","Universitaria Incompleta","Empleado","Si","Casado",70000,1,"1"
"264","F","Secundaria Completa","Comerciante","No","Soltero",20000,0,"1"
"265","F","Universitaria Incompleta","Deportista","Si","Casado",40000,1,"1"
"266","F","Universitaria Incompleta","Deportista","Si","Soltero",40000,2,"1"
"267","F","Universitaria Postgrado","Independiente","Si","Soltero",70000,4,"1"
"268","F","Universitaria Postgrado","Independiente","Si","Soltero",70000,5,"1"
"269","F","Universitaria Postgrado","Empleado","Si","Soltero",60000,1,"1"
"27","M","Secundaria Completa","Empleado","Si","Casado",40000,0,"1"
"270","F","Universitaria Postgrado","Independiente","Si","Casado",70000,5,"1"
"271","F","Secundaria Completa","Empleado","Si","Soltero",40000,0,"1"
"272","F","Universitaria Completa","Empresario","No","Soltero",120000,0,"1"
"273","F","Universitaria Completa","Empresario","Si","Casado",70000,5,"1"
"274","F","Universitaria Incompleta","Independiente","Si","Soltero",90000,4,"1"
"275","F","Secundaria Completa","Empleado","Si","Soltero",40000,0,"1"
"276","F","Universitaria Incompleta","Independiente","Si","Soltero",60000,2,"1"
"277","F","Secundaria Completa","Empleado","No","Soltero",40000,0,"1"
"278","F","Universitaria Incompleta","Comerciante","Si","Casado",10000,2,"1"
"279","F","Universitaria Completa","Empresario","No","Casado",60000,2,"1"
"28","M","Universitaria Completa","Empresario","No","Casado",60000,4,"1"
"280","F","Universitaria Completa","Empleado","Si","Casado",30000,1,"1"
"281","F","Universitaria Completa","Empresario","Si","Casado",70000,4,"1"
"282","F","Universitaria Incompleta","Deportista","Si","Casado",40000,1,"1"
"283","F","Universitaria Incompleta","Deportista","Si","Casado",30000,1,"1"
"284","F","Universitaria Postgrado","Empresario","Si","Soltero",50000,2,"1"
"285","F","Universitaria Postgrado","Deportista","Si","Casado",40000,0,"1"
"286","F","Universitaria Postgrado","Empleado","Si","Soltero",60000,1,"1"
"287","F","Secundaria Incompleta","Deportista","No","Soltero",20000,3,"1"
"288","F","Universitaria Incompleta","Deportista","Si","Casado",40000,1,"1"
"289","F","Universitaria Incompleta","Deportista","Si","Casado",40000,1,"1"
"29","M","Universitaria Incompleta","Independiente","Si","Casado",70000,4,"1"
"290","F","Universitaria Completa","Empresario","Si","Casado",90000,5,"1"
"291","F","Universitaria Postgrado","Deportista","Si","Casado",40000,0,"1"
"292","F","Secundaria Completa","Independiente","No","Casado",90000,4,"1"
"293","F","Universitaria Incompleta","Independiente","No","Soltero",130000,3,"1"
"294","F","Secundaria Completa","Comerciante","Si","Soltero",20000,3,"1"
"295","F","Universitaria Incompleta","Deportista","No","Casado",30000,2,"1"
"296","F","Universitaria Incompleta","Deportista","Si","Soltero",30000,3,"1"
"297","F","Secundaria Incompleta","Comerciante","Si","Soltero",10000,3,"1"
"298","F","Secundaria Completa","Comerciante","Si","Soltero",20000,4,"1"
"299","F","Universitaria Incompleta","Deportista","Si","Soltero",30000,5,"1"
"30","M","Universitaria Incompleta","Deportista","Si","Soltero",30000,2,"1"
"300","F","Universitaria Postgrado","Deportista","Si","Casado",30000,3,"1"
"301","F","Universitaria Incompleta","Comerciante","Si","Casado",20000,2,"1"
"302","F","Universitaria Postgrado","Deportista","Si","Soltero",30000,3,"1"
"303","F","Universitaria Postgrado","Empleado","Si","Soltero",50000,0,"1"
"304","F","Universitaria Incompleta","Comerciante","Si","Casado",20000,2,"1"
"305","F","Universitaria Completa","Independiente","Si","Soltero",60000,1,"1"
"306","F","Universitaria Completa","Independiente","Si","Soltero",70000,0,"1"
"307","F","Universitaria Completa","Independiente","Si","Soltero",90000,1,"1"
"308","F","Secundaria Completa","Empleado","Si","Casado",80000,2,"1"
"309","F","Universitaria Completa","Independiente","No","Soltero",90000,0,"1"
"31","M","Universitaria Completa","Empresario","Si","Casado",130000,1,"1"
"310","F","Secundaria Completa","Empresario","Si","Soltero",100000,0,"1"
"311","F","Universitaria Completa","Empresario","Si","Soltero",150000,0,"1"
"312","F","Universitaria Completa","Independiente","No","Soltero",60000,2,"1"
"313","F","Universitaria Completa","Independiente","No","Soltero",60000,3,"1"
"314","F","Universitaria Completa","Independiente","No","Soltero",70000,0,"1"
"315","F","Secundaria Completa","Empleado","Si","Casado",30000,3,"1"
"316","F","Universitaria Completa","Independiente","Si","Casado",90000,0,"1"
"317","F","Secundaria Completa","Empresario","Si","Soltero",130000,4,"1"
"318","F","Secundaria Incompleta","Independiente","Si","Soltero",120000,0,"1"
"319","F","Universitaria Completa","Independiente","No","Soltero",60000,2,"1"
"32","M","Universitaria Completa","Empresario","Si","Casado",130000,2,"1"
"320","F","Universitaria Completa","Independiente","No","Soltero",60000,2,"1"
"321","F","Universitaria Postgrado","Empresario","No","Casado",120000,1,"1"
"322","F","Universitaria Completa","Independiente","Si","Soltero",90000,2,"1"
"323","F","Universitaria Incompleta","Empleado","Si","Soltero",60000,1,"1"
"324","F","Secundaria Completa","Empresario","Si","Soltero",100000,0,"1"
"325","F","Universitaria Incompleta","Comerciante","Si","Soltero",10000,0,"1"
"326","F","Universitaria Completa","Deportista","No","Casado",20000,0,"1"
"327","F","Universitaria Incompleta","Empleado","Si","Casado",60000,1,"1"
"328","F","Secundaria Incompleta","Deportista","No","Soltero",30000,0,"1"
"329","F","Universitaria Completa","Empresario","Si","Casado",80000,0,"1"
"33","M","Secundaria Incompleta","Deportista","Si","Soltero",40000,0,"1"
"330","F","Universitaria Completa","Empresario","No","Casado",80000,2,"1"
"331","F","Universitaria Incompleta","Deportista","Si","Soltero",40000,2,"1"
"332","F","Universitaria Incompleta","Empleado","Si","Casado",60000,1,"1"
"333","F","Secundaria Completa","Empleado","Si","Casado",30000,2,"1"
"334","F","Universitaria Incompleta","Deportista","Si","Casado",40000,1,"1"
"335","F","Universitaria Completa","Independiente","No","Soltero",60000,1,"1"
"336","F","Universitaria Incompleta","Empleado","No","Soltero",60000,0,"1"
"337","F","Universitaria Postgrado","Empleado","Si","Casado",50000,1,"1"
"338","F","Universitaria Completa","Independiente","Si","Casado",60000,1,"1"
"339","F","Universitaria Completa","Independiente","No","Soltero",60000,1,"1"
"34","M","Secundaria Completa","Empleado","No","Casado",40000,0,"1"
"340","F","Universitaria Incompleta","Empleado","Si","Casado",60000,1,"1"
"341","F","Universitaria Incompleta","Empleado","No","Soltero",60000,0,"1"
"342","F","Universitaria Postgrado","Independiente","No","Soltero",80000,2,"1"
"343","F","Universitaria Completa","Independiente","No","Soltero",60000,1,"1"
"344","F","Universitaria Completa","Independiente","No","Soltero",60000,1,"1"
"345","F","Universitaria Completa","Empresario","No","Casado",90000,4,"1"
"346","F","Universitaria Postgrado","Empresario","Si","Casado",70000,3,"1"
"347","F","Universitaria Postgrado","Empresario","Si","Soltero",70000,3,"1"
"348","F","Secundaria Incompleta","Deportista","No","Soltero",30000,0,"1"
"349","F","Secundaria Completa","Empleado","Si","Soltero",40000,0,"1"
"35","M","Universitaria Incompleta","Deportista","Si","Casado",40000,1,"1"
"350","F","Universitaria Completa","Empleado","Si","Casado",30000,1,"1"
"351","M","Secundaria Completa","Comerciante","No","Soltero",20000,0,"1"
"352","M","Universitaria Incompleta","Independiente","Si","Soltero",60000,2,"1"
"353","F","Universitaria Incompleta","Independiente","Si","Casado",90000,5,"1"
"354","M","Universitaria Incompleta","Independiente","Si","Soltero",120000,4,"1"
"355","F","Universitaria Postgrado","Empresario","Si","Casado",80000,4,"1"
"356","F","Universitaria Completa","Empresario","Si","Soltero",110000,4,"1"
"357","F","Universitaria Completa","Empresario","Si","Casado",130000,1,"1"
"358","F","Secundaria Incompleta","Empleado","Si","Soltero",80000,2,"1"
"359","NA","Universitaria Postgrado","Empleado","Si","Soltero",50000,1,"1"
"36","M","Universitaria Incompleta","Deportista","Si","Casado",40000,1,"1"
"360","M","Universitaria Postgrado","Empleado","No","Soltero",60000,4,"1"
"361","M","Universitaria Completa","Deportista","Si","Soltero",30000,0,"1"
"362","M","Universitaria Postgrado","Empleado","Si","Casado",50000,1,"1"
"363","F","Universitaria Postgrado","Deportista","Si","Casado",40000,0,"1"
